flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,is_overnight,route,flight_instance_key,reject_reason,record_status,processed_at
SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,04:47:00,287.0,False,DEL-MAA,SJ045_20260419041641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,00:55:00,55.0,False,CCU-DEL,SJ174_20260419040941,,accepted,2026-09-11 07:11:20.739575+00:00
AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,02:00:00.299000,120.00498333333333,False,MAA-DEL,AI007_20260419040141,,accepted,2026-09-11 07:11:20.739575+00:00
AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,00:38:00,38.0,False,CCU-DEL,AI143_20260419035841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,02:39:00,159.0,False,DEL-HYD,SJ241_20260419035741,,accepted,2026-09-11 07:11:20.739575+00:00
AI020,Unknown,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,02:28:00,148.0,False,BOM-BLR,AI020_20260419035341,,accepted,2026-09-11 07:11:20.739575+00:00
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,03:35:00,215.0,False,CCU-DEL,UK031_20260419034541,,accepted,2026-09-11 07:11:20.739575+00:00
AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,01:17:00,77.0,False,HYD-BLR,AI013_20260419034141,,accepted,2026-09-11 07:11:20.739575+00:00
AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,02:49:00,169.0,False,BLR-HYD,AI249_20260419033841,,accepted,2026-09-11 07:11:20.739575+00:00
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,02:28:00,148.0,False,CCU-DEL,UK046_20260419033741,,accepted,2026-09-11 07:11:20.739575+00:00
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,00:49:00,49.0,False,BLR-CCU,UK168_20260419032041,,accepted,2026-09-11 07:11:20.739575+00:00
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,01:55:00,115.0,False,BOM-MAA,AI022_20260419031541,,accepted,2026-09-11 07:11:20.739575+00:00
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,04:10:00,250.0,False,MAA-BLR,UK218_20260419031241,,accepted,2026-09-11 07:11:20.739575+00:00
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,04:10:00,250.0,False,BLR-DEL,UK142_20260419030341,,accepted,2026-09-11 07:11:20.739575+00:00
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,03:03:00,183.0,False,MAA-BLR,6F067_20260419025941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,03:07:00,187.0,False,BOM-CCU,SJ217_20260419025741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,00:57:00,57.0,False,DEL-BOM,SJ143_20260419025541,,accepted,2026-09-11 07:11:20.739575+00:00
AI243,Unknown,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,02:19:00,139.0,False,BLR-BOM,AI243_20260419025041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,01:00:00.296000,60.004933333333334,False,BOM-DEL,SJ246_20260419024741,,accepted,2026-09-11 07:11:20.739575+00:00
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,01:30:00,90.0,False,HYD-DEL,6F170_20260419024441,,accepted,2026-09-11 07:11:20.739575+00:00
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,01:00:00.297000,60.00495,False,CCU-BOM,UK157_20260419024141,,accepted,2026-09-11 07:11:20.739575+00:00
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,03:01:00,181.0,False,DEL-BOM,UK172_20260419022041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,03:42:00,222.0,False,DEL-BLR,SJ139_20260419022041,,accepted,2026-09-11 07:11:20.739575+00:00
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,01:02:00,62.0,False,MAA-DEL,UK085_20260419021541,,accepted,2026-09-11 07:11:20.739575+00:00
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,04:04:00,244.0,False,MAA-HYD,6F079_20260419021441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,02:22:00,142.0,False,MAA-BOM,SJ032_20260419021141,,accepted,2026-09-11 07:11:20.739575+00:00
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,02:08:00,128.0,False,BOM-CCU,6F182_20260419021041,,accepted,2026-09-11 07:11:20.739575+00:00
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,01:13:00,73.0,False,HYD-BLR,AI106_20260419020741,,accepted,2026-09-11 07:11:20.739575+00:00
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,03:24:00,204.0,False,HYD-MAA,AI200_20260419020541,,accepted,2026-09-11 07:11:20.739575+00:00
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,03:59:00,239.0,False,CCU-MAA,6F142_20260419020541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,03:04:00,184.0,False,HYD-DEL,SJ079_20260419015841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,00:39:00,39.0,False,BOM-DEL,SJ082_20260419015441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,00:33:00,33.0,False,CCU-DEL,SJ110_20260419014741,,accepted,2026-09-11 07:11:20.739575+00:00
6F262,Unknown,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,01:03:00,63.0,False,MAA-DEL,6F262_20260419014441,,accepted,2026-09-11 07:11:20.739575+00:00
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,01:14:00,74.0,False,BLR-BOM,UK143_20260419013441,,accepted,2026-09-11 07:11:20.739575+00:00
6F269,Unknown,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,01:22:00,82.0,False,HYD-MAA,6F269_20260419013041,,accepted,2026-09-11 07:11:20.739575+00:00
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,03:59:00,239.0,False,BOM-CCU,6F214_20260419012141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,03:29:00,209.0,False,BOM-CCU,SJ213_20260419011941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,02:50:00,170.0,False,DEL-HYD,SJ072_20260419011841,,accepted,2026-09-11 07:11:20.739575+00:00
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,04:50:00,290.0,False,BOM-DEL,6F059_20260419011241,,accepted,2026-09-11 07:11:20.739575+00:00
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,04:26:00,266.0,False,DEL-HYD,UK202_20260419011141,,accepted,2026-09-11 07:11:20.739575+00:00
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,04:02:00,242.0,False,BLR-BOM,UK037_20260419011041,,accepted,2026-09-11 07:11:20.739575+00:00
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,02:13:00,133.0,False,CCU-DEL,UK069_20260419011041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,85.0,False,DEL-BOM,SJ118_20260419010841,,accepted,2026-09-11 07:11:20.739575+00:00
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,01:16:00,76.0,False,CCU-DEL,6F145_20260419010241,,accepted,2026-09-11 07:11:20.739575+00:00
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,04:11:00,251.0,False,HYD-BOM,UK097_20260419004941,,accepted,2026-09-11 07:11:20.739575+00:00
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,01:05:00,65.0,False,CCU-DEL,6F117_20260419004641,,accepted,2026-09-11 07:11:20.739575+00:00
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,02:17:00,137.0,False,DEL-BOM,6F226_20260419003841,,accepted,2026-09-11 07:11:20.739575+00:00
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,03:57:00,237.0,False,DEL-BOM,6F050_20260419003541,,accepted,2026-09-11 07:11:20.739575+00:00
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,04:17:00,257.0,False,BOM-HYD,UK196_20260419003241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,03:45:00,225.0,False,CCU-DEL,SJ086_20260419003241,,accepted,2026-09-11 07:11:20.739575+00:00
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,03:55:00,235.0,False,HYD-BOM,AI134_20260419002841,,accepted,2026-09-11 07:11:20.739575+00:00
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,04:09:00,249.0,False,CCU-DEL,AI043_20260419002841,,accepted,2026-09-11 07:11:20.739575+00:00
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,04:17:00,257.0,False,BOM-CCU,UK119_20260419002141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,01:29:00,89.0,False,BOM-BLR,SJ181_20260419002041,,accepted,2026-09-11 07:11:20.739575+00:00
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,01:39:00,99.0,False,CCU-DEL,AI070_20260419000541,,accepted,2026-09-11 07:11:20.739575+00:00
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,03:57:00,237.0,True,BLR-BOM,6F233_20260418235641,,accepted,2026-09-11 07:11:20.739575+00:00
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,03:00:00,180.0,True,BOM-MAA,UK013_20260418235241,,accepted,2026-09-11 07:11:20.739575+00:00
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,02:48:00,168.0,True,BOM-CCU,6F015_20260418233941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,04:05:00,245.0,True,DEL-BOM,SJ247_20260418233841,,accepted,2026-09-11 07:11:20.739575+00:00
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,03:33:00,213.0,True,HYD-DEL,AI067_20260418233641,,accepted,2026-09-11 07:11:20.739575+00:00
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,01:47:00,107.0,True,DEL-CCU,AI211_20260418233441,,accepted,2026-09-11 07:11:20.739575+00:00
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,02:49:00,169.0,True,DEL-BOM,UK029_20260418232641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,02:47:00,167.0,True,BOM-DEL,SJ200_20260418232441,,accepted,2026-09-11 07:11:20.739575+00:00
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,03:46:00,226.0,True,DEL-HYD,6F087_20260418232441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,03:33:00,213.0,True,HYD-CCU,SJ210_20260418232141,,accepted,2026-09-11 07:11:20.739575+00:00
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,03:03:00,183.0,True,DEL-BLR,AI101_20260418232041,,accepted,2026-09-11 07:11:20.739575+00:00
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,04:39:00,279.0,True,MAA-CCU,UK075_20260418231541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,01:37:00,97.0,True,BLR-CCU,SJ091_20260418231041,,accepted,2026-09-11 07:11:20.739575+00:00
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,00:44:00,44.0,False,MAA-DEL,AI251_20260418224041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,03:42:00,222.0,True,HYD-CCU,SJ042_20260418223841,,accepted,2026-09-11 07:11:20.739575+00:00
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,01:26:00,86.0,True,CCU-DEL,UK126_20260418223741,,accepted,2026-09-11 07:11:20.739575+00:00
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,04:06:00,246.0,True,HYD-DEL,6F042_20260418223541,,accepted,2026-09-11 07:11:20.739575+00:00
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,03:27:00,207.0,True,CCU-BOM,AI116_20260418223041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,03:41:00,221.0,True,BLR-BOM,SJ209_20260418222241,,accepted,2026-09-11 07:11:20.739575+00:00
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,02:26:00,146.0,True,MAA-BOM,AI123_20260418221941,,accepted,2026-09-11 07:11:20.739575+00:00
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,00:36:00,36.0,False,HYD-BOM,6F016_20260418221841,,accepted,2026-09-11 07:11:20.739575+00:00
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,02:09:00,129.0,True,MAA-BOM,UK012_20260418221641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,00:40:00,40.0,False,BLR-BOM,SJ188_20260418221541,,accepted,2026-09-11 07:11:20.739575+00:00
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,01:55:00,115.0,True,BLR-HYD,UK096_20260418221141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,03:24:00,204.0,True,BOM-MAA,SJ046_20260418220141,,accepted,2026-09-11 07:11:20.739575+00:00
UK081,Unknown,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,01:00:00,60.0,False,BLR-DEL,UK081_20260418220041,,accepted,2026-09-11 07:11:20.739575+00:00
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,01:06:00,66.0,False,MAA-BLR,UK191_20260418215141,,accepted,2026-09-11 07:11:20.739575+00:00
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,01:05:00,65.0,False,CCU-DEL,6F064_20260418214541,,accepted,2026-09-11 07:11:20.739575+00:00
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,00:47:00,47.0,False,DEL-CCU,AI005_20260418212441,,accepted,2026-09-11 07:11:20.739575+00:00
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,04:02:00,242.0,True,BLR-MAA,6F021_20260418212341,,accepted,2026-09-11 07:11:20.739575+00:00
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,04:13:00,253.0,True,CCU-DEL,AI169_20260418212141,,accepted,2026-09-11 07:11:20.739575+00:00
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,01:16:00,76.0,False,HYD-BOM,UK035_20260418210841,,accepted,2026-09-11 07:11:20.739575+00:00
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,01:41:00,101.0,False,HYD-BLR,AI040_20260418210141,,accepted,2026-09-11 07:11:20.739575+00:00
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,04:39:00,279.0,True,MAA-BOM,UK042_20260418205941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,03:00:00,180.0,False,DEL-HYD,SJ171_20260418205241,,accepted,2026-09-11 07:11:20.739575+00:00
AI250,Unknown,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,03:24:00,204.0,True,BOM-CCU,AI250_20260418204841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,03:13:00,193.0,False,BOM-CCU,SJ195_20260418204141,,accepted,2026-09-11 07:11:20.739575+00:00
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,01:23:00,83.0,False,MAA-CCU,UK211_20260418203941,,accepted,2026-09-11 07:11:20.739575+00:00
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,03:00:00,180.0,False,HYD-CCU,UK122_20260418202942,,accepted,2026-09-11 07:11:20.739575+00:00
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,03:19:00,199.0,False,BLR-DEL,AI136_20260418202941,,accepted,2026-09-11 07:11:20.739575+00:00
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,02:02:00,122.0,False,BOM-CCU,6F141_20260418202641,,accepted,2026-09-11 07:11:20.739575+00:00
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,04:13:00,253.0,True,DEL-HYD,6F053_20260418202641,,accepted,2026-09-11 07:11:20.739575+00:00
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,00:37:00,37.0,False,CCU-DEL,6F136_20260418202441,,accepted,2026-09-11 07:11:20.739575+00:00
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,03:15:00,195.0,False,BLR-CCU,6F009_20260418202141,,accepted,2026-09-11 07:11:20.739575+00:00
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,03:56:00,236.0,True,MAA-BLR,6F023_20260418201841,,accepted,2026-09-11 07:11:20.739575+00:00
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,01:39:00,99.0,False,MAA-CCU,UK006_20260418201641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,03:10:00,190.0,False,CCU-BOM,SJ165_20260418200841,,accepted,2026-09-11 07:11:20.739575+00:00
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,01:43:00,103.0,False,MAA-BLR,6F189_20260418200841,,accepted,2026-09-11 07:11:20.739575+00:00
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,02:40:00,160.0,False,MAA-BOM,AI131_20260418195541,,accepted,2026-09-11 07:11:20.739575+00:00
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,03:40:00,220.0,False,BOM-CCU,6F004_20260418195341,,accepted,2026-09-11 07:11:20.739575+00:00
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,03:42:00,222.0,False,BOM-MAA,AI027_20260418194141,,accepted,2026-09-11 07:11:20.739575+00:00
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,04:42:00,282.0,True,CCU-MAA,AI238_20260418192541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,03:26:00,206.0,False,BOM-HYD,SJ105_20260418192241,,accepted,2026-09-11 07:11:20.739575+00:00
UK088,Unknown,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,04:20:00,260.0,False,MAA-BLR,UK088_20260418191641,,accepted,2026-09-11 07:11:20.739575+00:00
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,04:24:00,264.0,False,CCU-HYD,6F035_20260418191641,,accepted,2026-09-11 07:11:20.739575+00:00
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,02:20:00,140.0,False,DEL-CCU,AI133_20260418191241,,accepted,2026-09-11 07:11:20.739575+00:00
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,03:03:00,183.0,False,DEL-HYD,AI001_20260418190041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,02:39:00,159.0,False,BOM-CCU,SJ133_20260418185041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,02:56:00,176.0,False,BOM-CCU,SJ216_20260418183541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ225,Unknown,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,02:37:00,157.0,False,DEL-HYD,SJ225_20260418181641,,accepted,2026-09-11 07:11:20.739575+00:00
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,01:56:00,116.0,False,HYD-CCU,AI147_20260418181441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,04:33:00,273.0,False,MAA-BLR,SJ054_20260418181341,,accepted,2026-09-11 07:11:20.739575+00:00
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,04:45:00,285.0,False,BOM-BLR,6F197_20260418175941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,01:16:00,76.0,False,HYD-CCU,SJ066_20260418174741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,01:56:00,116.0,False,CCU-DEL,SJ183_20260418174441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,01:32:00,92.0,False,BOM-CCU,SJ151_20260418174441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,01:49:00,109.0,False,CCU-MAA,SJ071_20260418174341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,01:32:00,92.0,False,MAA-CCU,SJ102_20260418172641,,accepted,2026-09-11 07:11:20.739575+00:00
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,01:12:00,72.0,False,BLR-CCU,AI209_20260418172541,,accepted,2026-09-11 07:11:20.739575+00:00
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,02:53:00,173.0,False,HYD-DEL,6F111_20260418170941,,accepted,2026-09-11 07:11:20.739575+00:00
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,02:35:00,155.0,False,BLR-BOM,AI050_20260418170741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,04:56:00,296.0,False,HYD-BLR,SJ189_20260418170541,,accepted,2026-09-11 07:11:20.739575+00:00
UK112,Unknown,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,02:42:00,162.0,False,CCU-DEL,UK112_20260418170541,,accepted,2026-09-11 07:11:20.739575+00:00
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,01:09:00,69.0,False,DEL-BLR,6F171_20260418170341,,accepted,2026-09-11 07:11:20.739575+00:00
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,04:03:00,243.0,False,CCU-BOM,AI011_20260418165841,,accepted,2026-09-11 07:11:20.739575+00:00
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,01:29:00,89.0,False,BLR-DEL,6F027_20260418165241,,accepted,2026-09-11 07:11:20.739575+00:00
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,04:31:00,271.0,False,DEL-BOM,UK082_20260418165041,,accepted,2026-09-11 07:11:20.739575+00:00
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,02:49:00,169.0,False,DEL-BLR,UK138_20260418164741,,accepted,2026-09-11 07:11:20.739575+00:00
