booking_id,passenger_key,flight_id,booking_date,status,record_status,reject_reason,processed_at
B1621,58cee2edfcf7f7a5f14327ada0e5b5ae65566d94ec9a11c64a6bbfde0b2afd6a,6F021,2025-12-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1622,e54ee32533589852ce9d91cd7e0270e04341eda8647daf35038209ced2c4cb0c,SJ046,2025-06-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1623,223255424ae47b2a6f44db86ecc29a0126ef10167031899a2a53e634caac0b5d,AI211,2025-08-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1624,b8d9af9ba69c7e99d0b77d36bae1cefa5f2ae0029cb49e01603163f32cfef296,SJ091,2025-12-20 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1625,5ed41a21c0dbae46b9650c078b6b9c7fa023a3670bca082e104f5ee0866b6104,AI123,2026-04-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1626,335567d97de26457499a42dd1b4deea4448bddcc8c60311b1a56b38a1ef05530,6F053,2025-04-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1627,fb30c6012f7bcd339bc4b9d20046fe86bb93952c75b6f6a5b6fc17288ccca75a,UK012,2026-01-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1628,e0601447750f45569bde5cda0bd7717f2a815703cbaa278494b2cd9996fcbe30,6F023,2025-11-25 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1629,7abaf2d173b3a291393fc098f9d9eb0f68cc642be0739080821a56d9706dc47d,AI250,2026-01-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1630,c09d1d13f9190a1431b841cc1379937d2dc45ec6ce2bb31b843e8dee548f7d13,AI238,2026-04-07 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1631,b30baf3e0a4fdf26663978d677b9b4ae2cd098e25b207bba93bce306e6c1267b,UK096,2026-02-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1632,560d969cc6be9f850545e1ba32c76809d32eea1d6cedfdef38fb94e885f21d81,UK126,2026-03-30 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1633,492ee969f7fdf1574bf453806ce1d642df6dbfe21bf6a341b19f6324a9d2aa35,SJ195,2025-08-30 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1634,5f5a21d2a8b7972b4a9c70ec8731d1cc4155d6051e855be5c89977138396510e,SJ171,2025-12-25 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1637,1854ecdbecf05141215eb3d5dc18eb166024c872ff46511cff01cede363881ea,6F035,2025-12-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1638,80e97f3d3f4c81282bf3d85cce53f912ea9f791beeb11a95eff80f4ecb521ca8,UK088,2026-02-23 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1639,decf8c602d0acac4a7a857247c82ac4f1e9c580f1d786039fed3342c286ae18f,6F009,2025-09-14 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1640,63681d54441aab5b86268e61db044ed49bad1bb75208de35d1db0e05bcf783fc,6F004,2026-01-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1642,64b15cfdb2ef129c4b355f53c95e9b9626da1cd59050b0fcdbf78235e9e6ddb3,AI251,2026-02-15 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1643,07f97ab648e1cdee43c0309621fff3ec1c4e60f371ce48cc20d878991489faed,AI027,2026-02-04 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1644,0040c0bad1ef88654de37418e9198e70695ff76ee6941d4ac34e1ed9d478bc79,SJ165,2025-10-20 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1645,5f5a21d2a8b7972b4a9c70ec8731d1cc4155d6051e855be5c89977138396510e,UK081,2025-08-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1646,090102e121c557c0a5c502044598e2b481710c8f159a174bbead82fd79bb5b0c,UK191,2025-09-27 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1647,e18af6500917bbbc8ba9fece7299b6ca4c561bdfee04a1f49f584afd0a104ef7,SJ188,2025-11-06 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1648,395b8d64c2e43db1da55956f9390237137b80dcec3b6d6618441edd5f5bcb7f0,6F016,2025-08-09 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1649,0fc736a15222e77fd5bd7c21850728e9157e2ab75d48c030864f1c7e61a9ca76,6F064,2026-04-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1651,7a1ca5278f4fff391c5e9cf2282d2c0acc34caeb743c13f095c3deb80d5faee9,SJ054,2025-09-09 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1652,d3c8d6a14e3a822fe267a96db0219ab41e35313816dff7e9735230716779b0e7,6F197,2025-12-19 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1653,666758db8b7542ed05e1fd85481901ecc489dc49fa2aaca0323c63701e8927cd,AI040,2026-03-26 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1655,6f8d9595d1ed30e0958e498ec9aca6178b665f19d8cf112d05b12eda5eb56d30,6F141,2025-10-09 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1656,682fec357a8828f1520187a377850727897e28f70cf4b2f0a1369198e92997e0,UK035,2025-05-12 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1657,0fc736a15222e77fd5bd7c21850728e9157e2ab75d48c030864f1c7e61a9ca76,AI005,2025-08-28 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1658,ef3b90e87c58f60d33f959fe7315b85683f3a56cad987b7651bc658b3806848e,AI001,2025-06-22 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1659,7abaf2d173b3a291393fc098f9d9eb0f68cc642be0739080821a56d9706dc47d,UK211,2026-01-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1660,bfe4bf53e95383a026e2bcfff5907811ffa7770ec9dd860b76085e0b2dd32f4a,SJ189,2026-04-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1661,9c1dce43bc5075aa7ce762b76c6c7f83cf345223f2be91d0ee8667c73c98d0d7,UK006,2025-04-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1662,20d7ae37f33cbd0a22d2d35c70008a50bcaf9f8cf9628c5f10cffba422d23611,6F189,2025-10-13 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1663,3afa5fb1beefff3d18b77595e48f448707ff75bc6d3b4602a7ef842183813661,AI133,2025-05-16 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1664,18f4d801793ca1355dc0974870f06b6c98b2b8e40a188dbaf44b2d658a99f64c,SJ216,2025-11-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1665,68bf2cd90e2a10e0791e2848cae98603e0c0394411f0d687749bf401a85c76ae,SJ133,2026-03-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1666,b697e821e40749f3c77fd0cb2fad77147c23865f3731b0c331b2f5baeba32df1,UK082,2026-03-05 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1667,a346f3bcf92649be2f6b8465b1238d68d2475739928637173accedae96c02b7e,6F136,2026-02-16 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1668,ea07c773fc8f7a054decc0e83c95bfb361b17c6f0f91a2dc84d178643883f76f,6F039,2025-04-30 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1669,b14f459679d3dcf7cd2dd9f0b349c30b33d5d39c436086c5d738d61ff4d1551f,AI011,2025-06-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1670,2f5adb503fe8b5209867a5b188300b89f281cb24aa35864cd72e77248a62114e,SJ225,2025-05-12 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1671,648690af96ba2a381acdf196876c6c485983cb7444472b91efd3d37c94aebeca,SJ024,2025-07-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1672,63681d54441aab5b86268e61db044ed49bad1bb75208de35d1db0e05bcf783fc,AI109,2025-08-01 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1674,be2a6225cf88c0505c15903a46aac076eaf29623138f7181ab398ea7b60e91d9,UK057,2025-11-03 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1675,648690af96ba2a381acdf196876c6c485983cb7444472b91efd3d37c94aebeca,6F111,2025-08-01 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1676,bf468c64ddd746025658d3089a40ee06eef068fdaa614c1401b8f7f88fff5365,AI197,2026-04-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1677,ad460dd5ffd8d1883dd6590aa13a854d4d8d01a68254959165353d419fff5928,UK127,2026-01-31 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1678,68bf2cd90e2a10e0791e2848cae98603e0c0394411f0d687749bf401a85c76ae,6F240,2025-12-31 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1679,35956815b404dc08f1764963d3853186baed927a8d17d02d85217692382e47bb,6F257,2025-08-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1681,d90c41fb0bb6764974393a4e27b96752e2ceb9d4ef1a1db6d925b955e4dd4936,SJ135,2026-04-02 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1682,794cf6dcbf9112c6153ab4e1c4782d3e1a715506ecda556b5fa43995782fa3ae,UK112,2025-07-10 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1683,9af5670cbc9a286822035d442fb354bf92f8c14050cdc1ca7ad78c62e54f1940,AI050,2025-08-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1684,5cd7d26220b4c86827e93cc497d2f61a6e7ae4fa6ba7840d544f1e78268b9326,UK060,2025-11-18 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1685,d4b322fd46491bf25294c8ba6d210c9d64e34edf25d984115d62c400e512c37a,SJ183,2025-05-15 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1686,40a97379060609bdd452c24adc4b156c1ff770a056631e412a3607999f9ee8f4,UK138,2025-11-17 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1687,230d3ceee13f129a1908c5f8c0e96dd15631bbfb5808923193e2a94bd951e5b8,SJ071,2025-10-12 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1688,a9d8667fc168255b7bf860661e703881fb27f3b9b4fdf44a28a8e26ef2cb987d,AI057,2025-06-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1689,d930a43b2752be3879a93e109d92f631747cf3321f9e9d8ea3c32941cffe632f,SJ151,2025-07-10 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1690,5e1101238387bb2352c98ddc4880a18c9eeac5df79626620edaf90eab759f9d7,SJ144,2025-06-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1691,bdd529a0b7e75a6b1abf56fd585215f2afe147168257a59ac4a3f2909bd93cb4,SJ087,2026-01-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1692,fd340df4281948e299ef277e01cafba0fd61cf1df52fb959f0f1d551a803f8f3,SJ066,2026-04-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1693,3c30b2d6f533eaa0bdccadbdd9bd4f1ae2778368b82f487ef03866571eb76dc2,AI247,2026-01-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1694,9426a36d00faf150c42caaccd30079799efe83e727282507aa4a2a1e228e688e,SJ102,2026-04-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1695,864d239478336b001dcdb711f61bab6a4dcdc30e2afade8fdf0683b506ddc518,6F252,2026-04-13 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1696,a2b0a1d3d46325e0db91ec56a1d31359c7baf088d04f24294ffdf3b95818431f,6F055,2025-11-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1697,eb9a761227deb1de00a4452b1e84204ef6dedc21fbca06262c57e20d844063a6,AI204,2025-11-12 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1698,d441f7735d58781642b62233c5d6137ee6bdd36b0feb8869a98b9ce0b449a871,AI016,2026-02-02 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1699,ffc825448949f9e1f379b3b5b13dba7cf41d7c14d8c7caf2edb9a45e4e702eef,AI209,2025-12-11 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1700,dd3e9c4d3539d43d095e9150ef75ff367b6799b2a2f56e727d1c5ecaa7660662,SJ211,2026-01-04 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1701,c0ef74cff8a5a28d1fb2a1caff51711dfef7e11a88e834b8393b51bc8cd36978,6F103,2025-10-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1702,e3e390bf6bcc6a4b9edaf64f8bdec33f5f74f27f29e375fbd3e4db23d620e969,UK182,2025-04-22 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1703,8fdd845021e462167cb6753bcdf32691bad181cc444cc2355d1b615722bf9051,6F264,2025-12-25 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1704,9783d500c9c15a4b065bcf139fddfb2c49e139c7961fedee6acca9e7765229d1,6F027,2025-07-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1705,1ed85af9df5989f1e32bcebe68c1e8f93fced7ea9dc94f348fe2c4f7dd93acef,UK198,2026-01-31 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1706,796571605747f3910a6570d0ed0ac90e02331a3d43b9a3cdc7f98828d485006c,6F171,2025-09-07 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1707,79eae7a4f66f3a16b95ff1885187fd60236947f40a839eedf4b3aa5d48e02085,AI004,2025-07-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1708,e27015679f0a215bd18efacdcf25813280a4b1849a2caa9c1c714baad92f1b69,6F157,2025-11-22 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1709,e0e12f9a8cc591cac86d778b1a33d85dd09b108b8bebc03d4c8e31eb7c2ca8f5,AI018,2025-10-03 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1710,693c44f38e7c764a6bdc6d85c56937df6646a7e0e1a29fda8542e1f626b2130d,UK098,2025-08-05 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1712,f08bbc4418531616de1ba75ab25e1a6c90349a6359f7bcc7c47cbef5a55168dd,AI228,2025-09-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1713,d1356b44bba34cc384a19cea4943fc09977214cba2b977cacd5464e7311ad240,SJ242,2025-08-31 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1714,c7fd00be2957d47c6846402d9663a2df55ebc677786c66a8077efe5797691bc0,6F227,2025-12-11 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1715,f2117e92ff82b3add057fe8463c4906fff345c1a73eb3dc49dd89347acf886fb,6F037,2025-08-27 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1716,b24f4a321d59a21a42fc8359571f10431f3586b33857c5859f94d92f5b2775f2,6F107,2025-12-22 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1717,4d7a3dc51aeb1dbe31e5c9ec6503526e50b86622d619666d789d29818e39803e,SJ125,2025-11-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1718,0549c5606a92870f70109ebee9ff43c1d73149f0c71be3e5a346034aa515891c,UK117,2025-06-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1719,ecdd521740e35db8e60ae75e7ed2d0772a9658fc9a755cfb5a67660665190012,6F192,2025-11-12 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1720,d044fe407e2aff086fc4bd3fe2f502d51eb27db95a7314c861dd0ec7196ebbcf,AI201,2025-11-27 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1721,7c998ad6c14643e2ef8b777e71ebe4787625a6dc7d484b5e237841995c7a53a3,SJ126,2026-03-25 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1722,249fb310fb669713ddd2b8f33c664515c74b636985676e6b839f7206befba791,AI177,2026-02-10 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1723,a4d851e08b86c0c48ada5efbdac75aa3f388504b076fac206a4fac388e1b9ad5,AI092,2025-12-23 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1724,04bbbeba84d51c4c4c998eb88455c8005181683fec25eab6531cc73e4fe41451,6F076,2025-10-10 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1725,cbcf6d9ae9427ad45ede1be55f0fd0e1cca47eedd7c1b21d4c23080d6e306096,AI185,2025-04-29 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1726,641304b8c9dd6c9847a6f5ab8866dd87454f4480668d69b5de69899270083a91,AI055,2025-05-14 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1727,ff9d3e76a5fa43edad2c1ddb4db868c055e7700b529942609818662c54719378,6F222,2026-03-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1728,2094da88b3c1fb444223376515c74441b16c28b5253e9418c5b7f82b12ad7f4a,AI090,2025-12-12 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1729,5ea631c2a837e8d0130ef3e33d2b2b8dc2c8d6c2c8a88c8db0d41cdb9eb15c59,AI183,2025-06-03 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1730,2b3eff89567dbd12d3e51b8bf287be7b5b2fafaf3a854d12c05df78315518aab,AI041,2025-04-29 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1731,be6ec20b413686ba0a5ede958028c49b909e95476c7d51a84ece412320d309e6,6F210,2025-07-12 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1732,8133964deb53145f4b217d4f1658ab3eb7ae727d29b8f3c17b7e59b342b964af,AI170,2026-01-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1733,ef79ca22baaad5bed58b51b7c27a957de8432e78ceeb13dff725d409c88e9e48,SJ008,2026-04-16 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1734,9af5670cbc9a286822035d442fb354bf92f8c14050cdc1ca7ad78c62e54f1940,AI049,2025-09-29 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1735,e1db851af0f87923aa2cb5112809dca7c8301b4e2aa3be5745c520da1d66ccf4,SJ132,2025-05-12 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1736,7e605c2b94df0bd196989041d4aa94be12192955faeb6a52c184f3ebac3aef90,SJ224,2026-01-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1737,d53d433087a0b2aabd996fe4a66ab823b6515c66a6ce880dc108c3e0651ac9eb,UK038,2025-06-11 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1738,ffc825448949f9e1f379b3b5b13dba7cf41d7c14d8c7caf2edb9a45e4e702eef,SJ220,2025-08-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1739,a38c8e8e2fcf1fae59cb49260ebec5cc644fbfda1c18f66b91289f783d914535,6F124,2025-06-29 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1740,bdecafd8816a0f44afbaa7a302a1f69a66f5dd4fb37fe1463eae27bb929786cb,SJ164,2025-11-16 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1741,f21ad19e955d44ec1d43987165ddb9bebf067856afd0b2ff3080c52f6766f9d9,AI026,2025-05-18 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1742,710ce26c272b55b8c8c8b9865835a77112dbd1d3ed3f3744d0509cdcb13a234c,6F144,2025-09-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1744,23e6b6b92e9ea47aabf9d5db33ce197a3b4177cae1cd333300bfb340b72c2ce8,UK139,2025-09-05 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1745,5a8dfa9e6f352677a3421046b08b0768495f11ef1fd327c1e00ed909f6e77fcf,UK139,2025-05-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1746,6ece907c912399005d56bdd84c07bf2ba070ae603b28d1bd84cfa1db444b8454,SJ140,2025-08-31 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1747,da29efe657714f8c62202fe0382613a1d2a6ab7d786ff3f2a2be887d865d4f52,6F131,2025-04-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1748,648690af96ba2a381acdf196876c6c485983cb7444472b91efd3d37c94aebeca,UK128,2025-11-15 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1749,2f87a71ce2e5c985233ffd7e37a83fe3f838e0d901bba361c0f0f7f89deafd16,SJ219,2026-02-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1750,9c90e444595ca8d44405425766df6f09be9c99f3874c1669ae1b6000901523fa,SJ159,2025-09-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1751,a0ed6e5942cbb0532f9c6954a87d990fc3d1295896f08b476cd1f0486ec345cf,UK192,2025-09-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1752,61499de9a057d041ffad5f30fb8a8071612979467575fef6ab12f0b1f6d2dabe,AI014,2025-08-13 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1753,fa9c870b3a0334f2e0474f1946ec74a9fec7ef55fa8e63bea8b903bec0bbe72b,SJ152,2025-08-08 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1754,8147c618c0da90817c143d62b40326cc3a0e60c22f007b0d5fe9ab6142c49e90,SJ060,2026-02-11 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1755,096c23e31c806281f1f32020c0418a02646231cb3570aef7fdbdd0a8a7b35195,AI127,2026-02-17 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1756,0c86047beef367b791b6da6bc94b3772cb6f613c2a4cc6b276180aeea9d4b35e,SJ096,2026-01-27 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1757,edd18d1201964fd7c838fb9940d6a75bbea192267f0682c67f3bec0307c204a1,AI215,2025-04-24 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1758,f40f2a3a4d5194f711459d19a504a8e5ee88d45ecca326082187b9d8ffc428b6,UK009,2026-02-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1759,778404a025aa5e745950576fc11972d84bb8c9532bcfb9cbfd6785d5bc84cea7,AI171,2025-10-26 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1760,f3b94613665f9d6f2ccde8e2c059910440aef4b83535a5e010352664e652987c,UK151,2026-01-14 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1761,ef79ca22baaad5bed58b51b7c27a957de8432e78ceeb13dff725d409c88e9e48,AI099,2025-05-22 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1762,83fb553e52d81240ac7206811d6e737377c45958c2765c971fa721cbb1b5e75d,UK050,2025-06-04 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1763,fee092e0eddfce33bbd0aea4cf5f8b8e18ba727e846816fd85389251cca8d3f7,UK092,2025-10-06 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1764,390f9c82c0885699c016638129762c11babc93ce7b18cd942929c415e2f6e994,SJ058,2025-06-20 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1765,4b6379df1d4a83e95b8da9aa7544064e1723c4fb64ca9715ae54f8ba72bed293,SJ090,2025-12-21 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1766,b1c6993430620ee94c748a63ffa22b2251e4cf10c5d9870ce5ab7ffc37918b7d,6F173,2025-09-07 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1767,6109bbb81ab5381b76af3f07efad12de3ca5a8776a384092043f0006e5b392cb,AI186,2025-11-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1768,9dfc8110ab0aef3adb8ced075a4f00975af734fe16cf8554a05b32a7fb2a0174,AI130,2026-03-23 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1770,35956815b404dc08f1764963d3853186baed927a8d17d02d85217692382e47bb,6F203,2025-08-04 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1771,cf69d72092f3bf556c1162a7f9f90b4092606d83be9faf17bd386a92edb6a8ce,6F138,2025-05-24 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1773,8a36041c0e0a913ff3c6e26532fbfb64b53fc44b30b52f4a32f428a79e3ed2c7,AI074,2026-01-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
